userId,date,category,emission
0da05808-ead6-4ef5-8f8b-f10177226249,2024-05-31,Public Transport,32.016600000000004
0da05808-ead6-4ef5-8f8b-f10177226249,2024-05-31,Restaurant,1327.924962
10a14208-d970-48a5-922b-9e4cc751ff13,2024-03-31,Books,105.29418000000001
10a14208-d970-48a5-922b-9e4cc751ff13,2024-03-31,Entertainment,492.47058000000004
10a14208-d970-48a5-922b-9e4cc751ff13,2024-03-31,Fuel,336.7944
10a14208-d970-48a5-922b-9e4cc751ff13,2024-03-31,Groceries,150.477012
10a14208-d970-48a5-922b-9e4cc751ff13,2024-03-31,Health,50.74343999999999
10a14208-d970-48a5-922b-9e4cc751ff13,2024-03-31,Public Transport,19.928800000000003
10a14208-d970-48a5-922b-9e4cc751ff13,2024-03-31,Restaurant,889.53291
10a14208-d970-48a5-922b-9e4cc751ff13,2024-04-30,Books,143.37408
10a14208-d970-48a5-922b-9e4cc751ff13,2024-04-30,Education,1390.4865
10a14208-d970-48a5-922b-9e4cc751ff13,2024-04-30,Entertainment,825.513675
10a14208-d970-48a5-922b-9e4cc751ff13,2024-04-30,Fuel,673.0696
10a14208-d970-48a5-922b-9e4cc751ff13,2024-04-30,Groceries,193.746924
10a14208-d970-48a5-922b-9e4cc751ff13,2024-04-30,Health,100.33793999999999
10a14208-d970-48a5-922b-9e4cc751ff13,2024-04-30,Public Transport,29.6659
10a14208-d970-48a5-922b-9e4cc751ff13,2024-04-30,Restaurant,1522.801098
10a14208-d970-48a5-922b-9e4cc751ff13,2024-05-31,Books,87.85014
10a14208-d970-48a5-922b-9e4cc751ff13,2024-05-31,Education,1135.5165
10a14208-d970-48a5-922b-9e4cc751ff13,2024-05-31,Entertainment,86.14263
10a14208-d970-48a5-922b-9e4cc751ff13,2024-05-31,Fuel,574.8432
10a14208-d970-48a5-922b-9e4cc751ff13,2024-05-31,Groceries,176.628564
10a14208-d970-48a5-922b-9e4cc751ff13,2024-05-31,Health,132.66575999999998
10a14208-d970-48a5-922b-9e4cc751ff13,2024-05-31,Public Transport,29.3961
10a14208-d970-48a5-922b-9e4cc751ff13,2024-05-31,Restaurant,1332.2925
11a13478-bbf0-4a5e-bbbb-43eb633261e7,2024-03-31,Fuel,283.3164
11a13478-bbf0-4a5e-bbbb-43eb633261e7,2024-03-31,Groceries,124.874064
11a13478-bbf0-4a5e-bbbb-43eb633261e7,2024-03-31,Health,23.262389999999996
11a13478-bbf0-4a5e-bbbb-43eb633261e7,2024-03-31,Public Transport,24.3601
11a13478-bbf0-4a5e-bbbb-43eb633261e7,2024-03-31,Restaurant,82.415214
11a13478-bbf0-4a5e-bbbb-43eb633261e7,2024-04-30,Fuel,599.4772
11a13478-bbf0-4a5e-bbbb-43eb633261e7,2024-04-30,Groceries,147.992292
11a13478-bbf0-4a5e-bbbb-43eb633261e7,2024-04-30,Health,38.009159999999994
11a13478-bbf0-4a5e-bbbb-43eb633261e7,2024-04-30,Public Transport,38.081250000000004
11a13478-bbf0-4a5e-bbbb-43eb633261e7,2024-04-30,Restaurant,298.037502
11a13478-bbf0-4a5e-bbbb-43eb633261e7,2024-05-31,Fuel,593.15
11a13478-bbf0-4a5e-bbbb-43eb633261e7,2024-05-31,Groceries,214.036326
11a13478-bbf0-4a5e-bbbb-43eb633261e7,2024-05-31,Health,20.652479999999997
11a13478-bbf0-4a5e-bbbb-43eb633261e7,2024-05-31,Public Transport,26.4981
11a13478-bbf0-4a5e-bbbb-43eb633261e7,2024-05-31,Restaurant,343.408086
15ad9666-606f-454d-b1f7-7ef20cd51226,2024-03-31,Books,81.0399
15ad9666-606f-454d-b1f7-7ef20cd51226,2024-03-31,Education,881.9639999999999
15ad9666-606f-454d-b1f7-7ef20cd51226,2024-03-31,Entertainment,547.519665
15ad9666-606f-454d-b1f7-7ef20cd51226,2024-03-31,Fuel,469.278
15ad9666-606f-454d-b1f7-7ef20cd51226,2024-03-31,Groceries,132.818364
15ad9666-606f-454d-b1f7-7ef20cd51226,2024-03-31,Health,69.66162
15ad9666-606f-454d-b1f7-7ef20cd51226,2024-03-31,Public Transport,25.736900000000002
15ad9666-606f-454d-b1f7-7ef20cd51226,2024-03-31,Restaurant,571.588038
15ad9666-606f-454d-b1f7-7ef20cd51226,2024-04-30,Books,214.6884
15ad9666-606f-454d-b1f7-7ef20cd51226,2024-04-30,Education,1265.8270499999999
15ad9666-606f-454d-b1f7-7ef20cd51226,2024-04-30,Entertainment,717.7424100000001
15ad9666-606f-454d-b1f7-7ef20cd51226,2024-04-30,Fuel,368.7712
15ad9666-606f-454d-b1f7-7ef20cd51226,2024-04-30,Groceries,168.536466
15ad9666-606f-454d-b1f7-7ef20cd51226,2024-04-30,Health,114.93755999999999
15ad9666-606f-454d-b1f7-7ef20cd51226,2024-04-30,Public Transport,28.456599999999998
15ad9666-606f-454d-b1f7-7ef20cd51226,2024-04-30,Restaurant,1565.134704
15ad9666-606f-454d-b1f7-7ef20cd51226,2024-05-31,Books,161.89014
15ad9666-606f-454d-b1f7-7ef20cd51226,2024-05-31,Education,2940.824295
15ad9666-606f-454d-b1f7-7ef20cd51226,2024-05-31,Entertainment,1479.620625
15ad9666-606f-454d-b1f7-7ef20cd51226,2024-05-31,Fuel,540.1144
15ad9666-606f-454d-b1f7-7ef20cd51226,2024-05-31,Groceries,231.833196
15ad9666-606f-454d-b1f7-7ef20cd51226,2024-05-31,Health,120.29399999999998
15ad9666-606f-454d-b1f7-7ef20cd51226,2024-05-31,Public Transport,44.41355
15ad9666-606f-454d-b1f7-7ef20cd51226,2024-05-31,Restaurant,1331.075592
190bf617-2257-4e16-8b5b-6ff1f61d6c91,2024-03-31,Books,24.627480000000002
190bf617-2257-4e16-8b5b-6ff1f61d6c91,2024-03-31,Fuel,357.8332
190bf617-2257-4e16-8b5b-6ff1f61d6c91,2024-03-31,Groceries,83.84065199999999
190bf617-2257-4e16-8b5b-6ff1f61d6c91,2024-03-31,Health,89.21592
190bf617-2257-4e16-8b5b-6ff1f61d6c91,2024-03-31,Public Transport,14.400400000000001
190bf617-2257-4e16-8b5b-6ff1f61d6c91,2024-03-31,Restaurant,788.945598
190bf617-2257-4e16-8b5b-6ff1f61d6c91,2024-04-30,Books,27.64458
190bf617-2257-4e16-8b5b-6ff1f61d6c91,2024-04-30,Fuel,351.2584
190bf617-2257-4e16-8b5b-6ff1f61d6c91,2024-04-30,Groceries,194.209344
190bf617-2257-4e16-8b5b-6ff1f61d6c91,2024-04-30,Health,101.1501
190bf617-2257-4e16-8b5b-6ff1f61d6c91,2024-04-30,Public Transport,30.672150000000002
190bf617-2257-4e16-8b5b-6ff1f61d6c91,2024-04-30,Restaurant,1480.976406
190bf617-2257-4e16-8b5b-6ff1f61d6c91,2024-05-31,Books,58.479240000000004
190bf617-2257-4e16-8b5b-6ff1f61d6c91,2024-05-31,Fuel,717.5116
190bf617-2257-4e16-8b5b-6ff1f61d6c91,2024-05-31,Groceries,160.780158
190bf617-2257-4e16-8b5b-6ff1f61d6c91,2024-05-31,Health,89.79534
190bf617-2257-4e16-8b5b-6ff1f61d6c91,2024-05-31,Public Transport,43.3945
190bf617-2257-4e16-8b5b-6ff1f61d6c91,2024-05-31,Restaurant,1408.557024
199b811d-6d5e-46d2-b0d5-6cab84891b9a,2024-03-31,Fuel,223.04479999999998
199b811d-6d5e-46d2-b0d5-6cab84891b9a,2024-03-31,Groceries,100.282518
199b811d-6d5e-46d2-b0d5-6cab84891b9a,2024-03-31,Health,69.49808999999999
199b811d-6d5e-46d2-b0d5-6cab84891b9a,2024-03-31,Public Transport,18.37005
199b811d-6d5e-46d2-b0d5-6cab84891b9a,2024-03-31,Restaurant,945.34083
199b811d-6d5e-46d2-b0d5-6cab84891b9a,2024-04-30,Fuel,535.9168
199b811d-6d5e-46d2-b0d5-6cab84891b9a,2024-04-30,Groceries,226.638972
199b811d-6d5e-46d2-b0d5-6cab84891b9a,2024-04-30,Health,30.60927
199b811d-6d5e-46d2-b0d5-6cab84891b9a,2024-04-30,Public Transport,24.116300000000003
199b811d-6d5e-46d2-b0d5-6cab84891b9a,2024-04-30,Restaurant,1043.46396
199b811d-6d5e-46d2-b0d5-6cab84891b9a,2024-05-31,Fuel,593.9288
199b811d-6d5e-46d2-b0d5-6cab84891b9a,2024-05-31,Groceries,175.084056
199b811d-6d5e-46d2-b0d5-6cab84891b9a,2024-05-31,Health,49.667669999999994
199b811d-6d5e-46d2-b0d5-6cab84891b9a,2024-05-31,Public Transport,38.44695
199b811d-6d5e-46d2-b0d5-6cab84891b9a,2024-05-31,Restaurant,1316.538594
1a6f51bc-6b42-4398-8068-4db45e78c3cb,2024-03-31,Books,90.0558
1a6f51bc-6b42-4398-8068-4db45e78c3cb,2024-03-31,Education,2381.05755
1a6f51bc-6b42-4398-8068-4db45e78c3cb,2024-03-31,Entertainment,265.676775
1a6f51bc-6b42-4398-8068-4db45e78c3cb,2024-03-31,Fuel,322.8172
1a6f51bc-6b42-4398-8068-4db45e78c3cb,2024-03-31,Groceries,99.690822
1a6f51bc-6b42-4398-8068-4db45e78c3cb,2024-03-31,Health,87.34284
1a6f51bc-6b42-4398-8068-4db45e78c3cb,2024-03-31,Public Transport,20.579349999999998
1a6f51bc-6b42-4398-8068-4db45e78c3cb,2024-03-31,Restaurant,913.3614
1a6f51bc-6b42-4398-8068-4db45e78c3cb,2024-04-30,Books,136.02354
1a6f51bc-6b42-4398-8068-4db45e78c3cb,2024-04-30,Education,1007.8910999999998
1a6f51bc-6b42-4398-8068-4db45e78c3cb,2024-04-30,Fuel,602.6728
1a6f51bc-6b42-4398-8068-4db45e78c3cb,2024-04-30,Groceries,219.321144
1a6f51bc-6b42-4398-8068-4db45e78c3cb,2024-04-30,Health,136.84571999999997
1a6f51bc-6b42-4398-8068-4db45e78c3cb,2024-04-30,Public Transport,33.2391
1a6f51bc-6b42-4398-8068-4db45e78c3cb,2024-04-30,Restaurant,1311.306192
1a6f51bc-6b42-4398-8068-4db45e78c3cb,2024-05-31,Books,19.852140000000002
1a6f51bc-6b42-4398-8068-4db45e78c3cb,2024-05-31,Education,3341.5501499999996
1a6f51bc-6b42-4398-8068-4db45e78c3cb,2024-05-31,Fuel,459.7208
1a6f51bc-6b42-4398-8068-4db45e78c3cb,2024-05-31,Groceries,183.650922
1a6f51bc-6b42-4398-8068-4db45e78c3cb,2024-05-31,Health,127.24001999999999
1a6f51bc-6b42-4398-8068-4db45e78c3cb,2024-05-31,Public Transport,27.770300000000002
1a6f51bc-6b42-4398-8068-4db45e78c3cb,2024-05-31,Restaurant,1355.101776
1a997eb9-7614-44ab-9ed6-12a33063bedd,2024-03-31,Fuel,278.61039999999997
1a997eb9-7614-44ab-9ed6-12a33063bedd,2024-03-31,Groceries,132.595722
1a997eb9-7614-44ab-9ed6-12a33063bedd,2024-03-31,Health,40.444739999999996
1a997eb9-7614-44ab-9ed6-12a33063bedd,2024-03-31,Public Transport,17.5422
1a997eb9-7614-44ab-9ed6-12a33063bedd,2024-03-31,Restaurant,686.365596
1a997eb9-7614-44ab-9ed6-12a33063bedd,2024-04-30,Fuel,754.4472000000001
1a997eb9-7614-44ab-9ed6-12a33063bedd,2024-04-30,Groceries,195.93504000000001
1a997eb9-7614-44ab-9ed6-12a33063bedd,2024-04-30,Health,28.05399
1a997eb9-7614-44ab-9ed6-12a33063bedd,2024-04-30,Public Transport,26.5974
1a997eb9-7614-44ab-9ed6-12a33063bedd,2024-04-30,Restaurant,1418.578686
1a997eb9-7614-44ab-9ed6-12a33063bedd,2024-05-31,Education,148.095
1a997eb9-7614-44ab-9ed6-12a33063bedd,2024-05-31,Fuel,454.61
1a997eb9-7614-44ab-9ed6-12a33063bedd,2024-05-31,Groceries,189.74466
1a997eb9-7614-44ab-9ed6-12a33063bedd,2024-05-31,Health,26.014049999999997
1a997eb9-7614-44ab-9ed6-12a33063bedd,2024-05-31,Public Transport,37.36325
1a997eb9-7614-44ab-9ed6-12a33063bedd,2024-05-31,Restaurant,1060.002972
1e7ace51-82bf-4c27-a221-1a3e1ab1e692,2024-03-31,Books,141.61842000000001
1e7ace51-82bf-4c27-a221-1a3e1ab1e692,2024-03-31,Education,373.34295
1e7ace51-82bf-4c27-a221-1a3e1ab1e692,2024-03-31,Entertainment,647.247615
1e7ace51-82bf-4c27-a221-1a3e1ab1e692,2024-03-31,Fuel,314.9692
1e7ace51-82bf-4c27-a221-1a3e1ab1e692,2024-03-31,Groceries,126.037044
1e7ace51-82bf-4c27-a221-1a3e1ab1e692,2024-03-31,Health,58.878539999999994
1e7ace51-82bf-4c27-a221-1a3e1ab1e692,2024-03-31,Public Transport,30.176650000000002
1e7ace51-82bf-4c27-a221-1a3e1ab1e692,2024-03-31,Restaurant,1122.359238
1e7ace51-82bf-4c27-a221-1a3e1ab1e692,2024-04-30,Books,39.48792
1e7ace51-82bf-4c27-a221-1a3e1ab1e692,2024-04-30,Education,793.3185
1e7ace51-82bf-4c27-a221-1a3e1ab1e692,2024-04-30,Entertainment,243.72978
1e7ace51-82bf-4c27-a221-1a3e1ab1e692,2024-04-30,Fuel,473.4816
1e7ace51-82bf-4c27-a221-1a3e1ab1e692,2024-04-30,Groceries,156.419802
1e7ace51-82bf-4c27-a221-1a3e1ab1e692,2024-04-30,Health,81.43992
1e7ace51-82bf-4c27-a221-1a3e1ab1e692,2024-04-30,Public Transport,30.7988
1e7ace51-82bf-4c27-a221-1a3e1ab1e692,2024-04-30,Restaurant,1026.95733
1e7ace51-82bf-4c27-a221-1a3e1ab1e692,2024-05-31,Books,95.9733
1e7ace51-82bf-4c27-a221-1a3e1ab1e692,2024-05-31,Education,164.90294999999998
1e7ace51-82bf-4c27-a221-1a3e1ab1e692,2024-05-31,Entertainment,353.57994
1e7ace51-82bf-4c27-a221-1a3e1ab1e692,2024-05-31,Fuel,564.506
1e7ace51-82bf-4c27-a221-1a3e1ab1e692,2024-05-31,Groceries,165.054834
1e7ace51-82bf-4c27-a221-1a3e1ab1e692,2024-05-31,Health,122.03433
1e7ace51-82bf-4c27-a221-1a3e1ab1e692,2024-05-31,Public Transport,22.4443
1e7ace51-82bf-4c27-a221-1a3e1ab1e692,2024-05-31,Restaurant,1472.39631
203dd7a9-6697-49be-92a4-72837e0d3dbd,2024-03-31,Education,33.158879999999996
203dd7a9-6697-49be-92a4-72837e0d3dbd,2024-03-31,Fuel,357.8836
203dd7a9-6697-49be-92a4-72837e0d3dbd,2024-03-31,Groceries,114.183972
203dd7a9-6697-49be-92a4-72837e0d3dbd,2024-03-31,Health,86.15204999999999
203dd7a9-6697-49be-92a4-72837e0d3dbd,2024-03-31,Public Transport,23.104400000000002
203dd7a9-6697-49be-92a4-72837e0d3dbd,2024-03-31,Restaurant,1011.76803
203dd7a9-6697-49be-92a4-72837e0d3dbd,2024-04-30,Books,144.54342
203dd7a9-6697-49be-92a4-72837e0d3dbd,2024-04-30,Education,815.1583499999999
203dd7a9-6697-49be-92a4-72837e0d3dbd,2024-04-30,Fuel,549.6404
203dd7a9-6697-49be-92a4-72837e0d3dbd,2024-04-30,Groceries,215.006526
203dd7a9-6697-49be-92a4-72837e0d3dbd,2024-04-30,Health,121.13504999999999
203dd7a9-6697-49be-92a4-72837e0d3dbd,2024-04-30,Public Transport,26.6354
203dd7a9-6697-49be-92a4-72837e0d3dbd,2024-04-30,Restaurant,1187.69679
203dd7a9-6697-49be-92a4-72837e0d3dbd,2024-05-31,Books,135.10386
203dd7a9-6697-49be-92a4-72837e0d3dbd,2024-05-31,Education,671.5314
203dd7a9-6697-49be-92a4-72837e0d3dbd,2024-05-31,Entertainment,467.70853500000004
203dd7a9-6697-49be-92a4-72837e0d3dbd,2024-05-31,Fuel,463.36400000000003
203dd7a9-6697-49be-92a4-72837e0d3dbd,2024-05-31,Groceries,174.0312
203dd7a9-6697-49be-92a4-72837e0d3dbd,2024-05-31,Health,119.67786
203dd7a9-6697-49be-92a4-72837e0d3dbd,2024-05-31,Public Transport,44.6145
203dd7a9-6697-49be-92a4-72837e0d3dbd,2024-05-31,Restaurant,1247.694714
23c50e7d-9b8a-4465-ba01-9a9430d32b97,2024-03-31,Books,23.093400000000003
23c50e7d-9b8a-4465-ba01-9a9430d32b97,2024-03-31,Education,1110.45915
23c50e7d-9b8a-4465-ba01-9a9430d32b97,2024-03-31,Fuel,540.6512
23c50e7d-9b8a-4465-ba01-9a9430d32b97,2024-03-31,Groceries,136.47438
23c50e7d-9b8a-4465-ba01-9a9430d32b97,2024-03-31,Health,54.8298
23c50e7d-9b8a-4465-ba01-9a9430d32b97,2024-03-31,Public Transport,18.61165
23c50e7d-9b8a-4465-ba01-9a9430d32b97,2024-03-31,Restaurant,612.760428
23c50e7d-9b8a-4465-ba01-9a9430d32b97,2024-04-30,Books,167.14440000000002
23c50e7d-9b8a-4465-ba01-9a9430d32b97,2024-04-30,Education,694.6325999999999
23c50e7d-9b8a-4465-ba01-9a9430d32b97,2024-04-30,Entertainment,133.04361
23c50e7d-9b8a-4465-ba01-9a9430d32b97,2024-04-30,Fuel,469.5276
23c50e7d-9b8a-4465-ba01-9a9430d32b97,2024-04-30,Groceries,176.563926
23c50e7d-9b8a-4465-ba01-9a9430d32b97,2024-04-30,Health,119.27708999999999
23c50e7d-9b8a-4465-ba01-9a9430d32b97,2024-04-30,Public Transport,29.1828
23c50e7d-9b8a-4465-ba01-9a9430d32b97,2024-04-30,Restaurant,1620.447822
23c50e7d-9b8a-4465-ba01-9a9430d32b97,2024-05-31,Books,27.012120000000003
23c50e7d-9b8a-4465-ba01-9a9430d32b97,2024-05-31,Education,2163.4987499999997
23c50e7d-9b8a-4465-ba01-9a9430d32b97,2024-05-31,Entertainment,74.280045
23c50e7d-9b8a-4465-ba01-9a9430d32b97,2024-05-31,Fuel,442.9828
23c50e7d-9b8a-4465-ba01-9a9430d32b97,2024-05-31,Groceries,211.013082
23c50e7d-9b8a-4465-ba01-9a9430d32b97,2024-05-31,Health,148.27032
23c50e7d-9b8a-4465-ba01-9a9430d32b97,2024-05-31,Public Transport,36.3727
23c50e7d-9b8a-4465-ba01-9a9430d32b97,2024-05-31,Restaurant,1331.338428
24ae538e-c26b-400b-a69b-468f73907317,2024-03-31,Books,52.26906
24ae538e-c26b-400b-a69b-468f73907317,2024-03-31,Education,839.81475
24ae538e-c26b-400b-a69b-468f73907317,2024-03-31,Entertainment,41.6304
24ae538e-c26b-400b-a69b-468f73907317,2024-03-31,Fuel,418.634
24ae538e-c26b-400b-a69b-468f73907317,2024-03-31,Groceries,125.037612
24ae538e-c26b-400b-a69b-468f73907317,2024-03-31,Health,77.07482999999999
24ae538e-c26b-400b-a69b-468f73907317,2024-03-31,Public Transport,14.685400000000001
24ae538e-c26b-400b-a69b-468f73907317,2024-03-31,Restaurant,599.3646120000001
24ae538e-c26b-400b-a69b-468f73907317,2024-04-30,Books,195.2277
24ae538e-c26b-400b-a69b-468f73907317,2024-04-30,Education,1530.50562
24ae538e-c26b-400b-a69b-468f73907317,2024-04-30,Entertainment,494.71443000000005
24ae538e-c26b-400b-a69b-468f73907317,2024-04-30,Fuel,495.65160000000003
24ae538e-c26b-400b-a69b-468f73907317,2024-04-30,Groceries,159.580386
24ae538e-c26b-400b-a69b-468f73907317,2024-04-30,Health,103.99977
24ae538e-c26b-400b-a69b-468f73907317,2024-04-30,Public Transport,30.108900000000002
24ae538e-c26b-400b-a69b-468f73907317,2024-04-30,Restaurant,1194.138792
24ae538e-c26b-400b-a69b-468f73907317,2024-05-31,Books,148.33458000000002
24ae538e-c26b-400b-a69b-468f73907317,2024-05-31,Education,1999.9584
24ae538e-c26b-400b-a69b-468f73907317,2024-05-31,Entertainment,74.73574500000001
24ae538e-c26b-400b-a69b-468f73907317,2024-05-31,Fuel,556.2616
24ae538e-c26b-400b-a69b-468f73907317,2024-05-31,Groceries,215.793648
24ae538e-c26b-400b-a69b-468f73907317,2024-05-31,Health,86.83218
24ae538e-c26b-400b-a69b-468f73907317,2024-05-31,Public Transport,42.5667
24ae538e-c26b-400b-a69b-468f73907317,2024-05-31,Restaurant,1515.099852
25b4e417-63fc-4ed9-9813-71bfbbd3e83b,2024-03-31,Books,78.33288
25b4e417-63fc-4ed9-9813-71bfbbd3e83b,2024-03-31,Education,790.1324999999999
25b4e417-63fc-4ed9-9813-71bfbbd3e83b,2024-03-31,Entertainment,355.1528400000001
25b4e417-63fc-4ed9-9813-71bfbbd3e83b,2024-03-31,Fuel,350.0156
25b4e417-63fc-4ed9-9813-71bfbbd3e83b,2024-03-31,Groceries,94.919328
25b4e417-63fc-4ed9-9813-71bfbbd3e83b,2024-03-31,Health,80.52794999999999
25b4e417-63fc-4ed9-9813-71bfbbd3e83b,2024-03-31,Public Transport,22.3459
25b4e417-63fc-4ed9-9813-71bfbbd3e83b,2024-03-31,Restaurant,706.61997
25b4e417-63fc-4ed9-9813-71bfbbd3e83b,2024-04-30,Books,176.22246
25b4e417-63fc-4ed9-9813-71bfbbd3e83b,2024-04-30,Education,1113.75315
25b4e417-63fc-4ed9-9813-71bfbbd3e83b,2024-04-30,Entertainment,845.0757
25b4e417-63fc-4ed9-9813-71bfbbd3e83b,2024-04-30,Fuel,474.6692
25b4e417-63fc-4ed9-9813-71bfbbd3e83b,2024-04-30,Groceries,224.728812
25b4e417-63fc-4ed9-9813-71bfbbd3e83b,2024-04-30,Health,113.73723
25b4e417-63fc-4ed9-9813-71bfbbd3e83b,2024-04-30,Public Transport,30.46235
25b4e417-63fc-4ed9-9813-71bfbbd3e83b,2024-04-30,Restaurant,1671.040476
25b4e417-63fc-4ed9-9813-71bfbbd3e83b,2024-05-31,Books,132.3525
25b4e417-63fc-4ed9-9813-71bfbbd3e83b,2024-05-31,Education,578.646
25b4e417-63fc-4ed9-9813-71bfbbd3e83b,2024-05-31,Entertainment,388.060155
25b4e417-63fc-4ed9-9813-71bfbbd3e83b,2024-05-31,Fuel,560.444
25b4e417-63fc-4ed9-9813-71bfbbd3e83b,2024-05-31,Groceries,171.548874
25b4e417-63fc-4ed9-9813-71bfbbd3e83b,2024-05-31,Health,122.61294
25b4e417-63fc-4ed9-9813-71bfbbd3e83b,2024-05-31,Public Transport,34.61455
25b4e417-63fc-4ed9-9813-71bfbbd3e83b,2024-05-31,Restaurant,1420.562052
27553bb1-3c26-4253-be01-74786b43ef62,2024-03-31,Books,69.99936
27553bb1-3c26-4253-be01-74786b43ef62,2024-03-31,Education,799.7444999999999
27553bb1-3c26-4253-be01-74786b43ef62,2024-03-31,Entertainment,90.94512
27553bb1-3c26-4253-be01-74786b43ef62,2024-03-31,Fuel,284.1008
27553bb1-3c26-4253-be01-74786b43ef62,2024-03-31,Groceries,109.48366800000001
27553bb1-3c26-4253-be01-74786b43ef62,2024-03-31,Health,105.10794
27553bb1-3c26-4253-be01-74786b43ef62,2024-03-31,Public Transport,24.41345
27553bb1-3c26-4253-be01-74786b43ef62,2024-03-31,Restaurant,990.210438
27553bb1-3c26-4253-be01-74786b43ef62,2024-04-30,Books,206.85348000000002
27553bb1-3c26-4253-be01-74786b43ef62,2024-04-30,Education,2649.66057
27553bb1-3c26-4253-be01-74786b43ef62,2024-04-30,Entertainment,47.69908500000001
27553bb1-3c26-4253-be01-74786b43ef62,2024-04-30,Fuel,557.9864
27553bb1-3c26-4253-be01-74786b43ef62,2024-04-30,Groceries,203.84922600000002
27553bb1-3c26-4253-be01-74786b43ef62,2024-04-30,Health,109.64034
27553bb1-3c26-4253-be01-74786b43ef62,2024-04-30,Public Transport,33.31195
27553bb1-3c26-4253-be01-74786b43ef62,2024-04-30,Restaurant,1018.470978
27553bb1-3c26-4253-be01-74786b43ef62,2024-05-31,Books,175.34922
27553bb1-3c26-4253-be01-74786b43ef62,2024-05-31,Education,810.5049899999999
27553bb1-3c26-4253-be01-74786b43ef62,2024-05-31,Entertainment,625.58055
27553bb1-3c26-4253-be01-74786b43ef62,2024-05-31,Fuel,568.7728
27553bb1-3c26-4253-be01-74786b43ef62,2024-05-31,Groceries,166.274262
27553bb1-3c26-4253-be01-74786b43ef62,2024-05-31,Health,128.85263999999998
27553bb1-3c26-4253-be01-74786b43ef62,2024-05-31,Public Transport,24.9814
